created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
09/01/2015,194560,108149,POINT (-73.95810813905332 40.78384578192581),10,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,2 EAST 90 STREET,10128,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1015002,New York,40.78384578,-73.95810814,995851.200539,224855.80001
09/06/2015,206628,342911,POINT (-73.8597110442759 40.7384185139096),15,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,99-011 57 AVENUE,11368,Corona,404,4,Queens,21,35,13,QN25,Corona,4043702,New York,40.73841851,-73.85971104,1023127.00458,208333.512845
08/23/2015,168768,347794,POINT (-73.91090344641752 40.712115093752026),13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,21-002 RENE COURT,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059500,New York,40.71211509,-73.91090345,1008950.27244,198731.792875
08/26/2015,178978,500933,POINT (-73.90561148955842 40.81978197744208),16,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,807 FOREST AVENUE,10456,Bronx,201,2,Bronx,17,79,32,BX34,Melrose South-Mott Haven North,2007700,New York,40.81978198,-73.90561149,1010375.09538,237959.917831
08/28/2015,183307,340757,POINT (-73.89388311559931 40.750636838116186),8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,35-005 72 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4029100,New York,40.75063684,-73.89388312,1013651.82143,212771.716239
08/31/2015,192535,211057,POINT (-73.91089969003451 40.66251414577859),17,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,363 BRISTOL STREET,11212,Brooklyn,316,3,Brooklyn,41,55,20,BK81,Brownsville,3092400,New York,40.66251415,-73.91089969,1008969.69497,180660.731248
09/04/2015,201392,224197,POINT (-74.00017342166215 40.682676667413865),10,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,538 HENRY STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006300,New York,40.68267667,-74.00017342,984201.901003,187993.940663
08/27/2015,179700,226191,POINT (-73.95585057097735 40.67403848232416),22,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,661 PARK PLACE,11216,Brooklyn,308,3,Brooklyn,35,57,20,BK61,Crown Heights North,3022100,New York,40.67403848,-73.95585057,996496.55686,184849.887568
08/29/2015,187799,506266,POINT (-73.88213323283586 40.87116729901129),3,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,316 EAST MOSHOLU PARKWAY SOUTH,10458,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2042500,New York,40.8711673,-73.88213323,1016848.27337,256689.384965
09/07/2015,208194,222809,POINT (-73.9185464027923 40.7048919417516),5,0,OnCurb,Alive,Poor,Fraxinus pennsylvanica,green ash,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1648 DEKALB AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044500,New York,40.70489194,-73.9185464,1006833.86033,196098.119337
08/26/2015,177074,224393,POINT (-73.99886489071375 40.68838051770385),11,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,132 WARREN STREET,11201,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004900,New York,40.68838052,-73.99886489,984564.798899,190072.021153
08/28/2015,183325,340772,POINT (-73.892711122173 40.74939022387566),8,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,35-054 73 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028900,New York,40.74939022,-73.89271112,1013977.10195,212317.930401
09/08/2015,209230,301864,POINT (-73.91589430186932 40.773310428311376),15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,23-084 29 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4011500,New York,40.77331043,-73.9158943,1007545.24933,221025.824402
09/08/2015,210883,107784,POINT (-73.95539277446339 40.775251193459205),7,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,Helpful,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,219 EAST 81 STREET,10028,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013800,New York,40.77525119,-73.95539277,996604.766617,221724.872545
08/29/2015,187201,301705,POINT (-73.89399315253767 40.77138628980173),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,19-040 76 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.77138629,-73.89399315,1013612.18503,220331.379597
08/25/2015,174301,107689,POINT (-73.94825632352197 40.774186656529984),9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1582 YORK AVENUE,10028,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77418666,-73.94825632,998581.56286,221338.113148
08/28/2015,181828,345355,POINT (-73.90520134607773 40.70748487669784),15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,Unsure,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,2028 LINDEN STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4058900,New York,40.70748488,-73.90520135,1010532.89296,197046.525248
08/27/2015,180511,229812,POINT (-73.9581680720437 40.618738187713205),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1279 EAST 17 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053800,New York,40.61873819,-73.95816807,995863.329452,164702.161459
09/01/2015,194011,206858,POINT (-73.97706287069472 40.61406222156959),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2309 62 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK88,Borough Park,3044600,New York,40.61406222,-73.97706287,990618.224456,162996.645185
09/01/2015,194013,206858,POINT (-73.97692484107043 40.61397884982105),24,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2313 62 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK88,Borough Park,3044600,New York,40.61397885,-73.97692484,990656.55476,162966.280745
09/03/2015,200112,307295,POINT (-73.82414551906535 40.73354923190381),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,144-026 68 AVENUE,11367,Flushing,408,4,Queens,24,27,15,QN37,Kew Gardens Hills,4080900,New York,40.73354923,-73.82414552,1032986.50521,206577.268982
08/30/2015,188546,108321,POINT (-73.96103563341366 40.80215169609657),27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,401 CATHEDRAL PARKWAY,10025,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1019701,New York,40.8021517,-73.96103563,995037.516799,231524.902485
09/04/2015,200848,208440,POINT (-73.94407966501753 40.58688618124175),26,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4705 BEDFORD AVENUE,11235,Brooklyn,315,3,Brooklyn,48,41,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3060000,New York,40.58688618,-73.94407967,999781.943662,153099.840832
09/04/2015,200850,208440,POINT (-73.94410861168092 40.58704301070142),4,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4699 BEDFORD AVENUE,11235,Brooklyn,315,3,Brooklyn,48,41,22,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3060000,New York,40.58704301,-73.94410861,999773.867234,153156.972607
09/05/2015,205194,310191,POINT (-73.83033039025054 40.70328927699466),32,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,84-048 121 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,New York,40.70328928,-73.83033039,1031293.77926,195549.280867
08/30/2015,189084,223334,POINT (-73.97648700995494 40.672088480342566),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,"RootOther,TrunkOther,BranchLights",No,No,Yes,No,No,Yes,Yes,No,No,225 GARFIELD PLACE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,New York,40.67208848,-73.97648701,990772.430841,184137.23545
09/01/2015,195634,510602,POINT (-73.8346809100685 40.84320915331194),22,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,RootOther,BranchLights",Yes,No,Yes,No,No,No,Yes,No,No,1586 MAYFLOWER AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2026400,New York,40.84320915,-73.83468091,1029991.3173,246524.388891
09/01/2015,195602,510564,POINT (-73.83205091885914 40.842806142264095),25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,1519 PLYMOUTH AVENUE,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2026400,New York,40.84280614,-73.83205092,1030719.27713,246378.941347
08/29/2015,185439,505258,POINT (-73.89434063934739 40.85074860862626),4,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,Harmful,NoDamage,Volunteer,"Stones,TrunkOther,BranchOther",Yes,No,No,No,No,Yes,No,No,Yes,518 EAST 180 STREET,10457,Bronx,206,2,Bronx,15,86,33,BX01,Claremont-Bathgate,2039500,New York,40.85074861,-73.89434064,1013481.06029,249245.763697
08/27/2015,180376,231116,POINT (-73.96258228012367 40.63309054416443),36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,40 DE KOVEN COURT,11230,Brooklyn,314,3,Brooklyn,45,44,17,BK42,Flatbush,3046000,New York,40.63309054,-73.96258228,994635.628823,169930.551593
08/29/2015,187460,343043,POINT (-73.86689359499098 40.74156035173795),8,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-006 96 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,New York,40.74156035,-73.86689359,1021134.83173,209475.076506
08/29/2015,187696,348481,POINT (-73.83662957686282 40.72046096860229),21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,112-020 72 DRIVE,11375,Forest Hills,406,4,Queens,29,27,15,QN17,Forest Hills,4075701,New York,40.72046097,-73.83662958,1029535.55705,201802.117443
09/02/2015,198777,341246,POINT (-73.88274922186956 40.75404580787366),3,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,84-001 34 AVENUE,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028100,New York,40.75404581,-73.88274922,1016735.02688,214017.646161
08/26/2015,178104,202234,POINT (-73.88976899487899 40.6781661237373),16,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,135 SCHENCK AVENUE,11207,Brooklyn,305,3,Brooklyn,37,55,18,BK82,East New York,3119800,New York,40.67816612,-73.88976899,1014824.94638,186369.856969
09/03/2015,200832,304626,POINT (-73.90054715426857 40.75217484861385),31,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,61-007 34 AVENUE,11377,Woodside,402,4,Queens,26,34,16,QN63,Woodside,4029300,New York,40.75217485,-73.90054715,1011804.77985,213329.896225
08/30/2015,188730,302396,POINT (-73.91469728780274 40.784219284599374),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-065 19 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78421928,-73.91469729,1007872.92289,225000.607791
08/30/2015,189768,302375,POINT (-73.9123189240748 40.782543726728996),2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Unsure,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-035 23 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78254373,-73.91231892,1008532.17518,224390.795691
09/01/2015,196050,104477,POINT (-73.98445740583841 40.74664743584002),2,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,14 EAST 32 STREET,10016,New York,105,1,Manhattan,4,75,28,MN17,Midtown-Midtown South,1007400,New York,40.74664744,-73.98445741,988556.647871,211300.821871
09/09/2015,211777,107007,POINT (-73.97939575821903 40.784635488218825),2,0,OnCurb,Alive,Poor,Malus,crab apple,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2241 BROADWAY,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016700,New York,40.78463549,-73.97939576,989955.908196,225141.41394
08/30/2015,190319,107717,POINT (-73.95687306741281 40.77464087483377),8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,1399 3 AVENUE,10075,New York,108,1,Manhattan,5,73,28,MN32,Yorkville,1013800,New York,40.77464087,-73.95687307,996194.882594,221502.307701
09/08/2015,209203,503956,POINT (-73.91995773519992 40.84578795125332),5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,1539 NELSON AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021301,New York,40.84578795,-73.91995774,1006395.64795,247430.89692
08/22/2015,165145,344914,POINT (-73.91235286157016 40.7039806541558),8,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,1702 BLEECKER STREET,11385,Ridgewood,405,4,Queens,34,38,12,QN20,Ridgewood,4054500,New York,40.70398065,-73.91235286,1008551.41595,195767.767635
08/15/2015,148994,345486,POINT (-73.89771625070796 40.70813844690041),18,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,66-029 FRESH POND ROAD,11385,Ridgewood,405,4,Queens,30,28,15,QN20,Ridgewood,4061301,New York,40.70813845,-73.89771625,1012607.85403,197286.974898
08/27/2015,180078,224977,POINT (-74.02119404005853 40.64716422681513),4,0,OnCurb,Alive,Fair,Quercus shumardii,Schumard's oak,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,101 55 STREET,11220,Brooklyn,307,3,Brooklyn,38,51,23,BK32,Sunset Park West,3002200,New York,40.64716423,-74.02119404,978368.641672,175056.469491
08/31/2015,191678,502553,POINT (-73.89748068833272 40.83441520216982),8,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,666 CROTONA PARK SOUTH,10456,Bronx,203,2,Bronx,16,79,33,BX35,Morrisania-Melrose,2015100,New York,40.8344152,-73.89748069,1012619.31891,243293.862543
08/29/2015,186412,505433,POINT (-73.88856516707023 40.85292202121436),9,0,OnCurb,Alive,Good,Cornus mas,Cornelian cherry,None,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,617 EAST 183 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,New York,40.85292202,-73.88856517,1015077.85828,250039.600036
08/29/2015,186737,506584,POINT (-73.8815282218914 40.874161411024765),10,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,None,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,225 EAST MOSHOLU PARKWAY NORTH,10467,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2041900,New York,40.87416141,-73.88152822,1017014.12508,257780.482848
09/03/2015,199934,315982,POINT (-73.81756657842418 40.79348361413469),2,0,OnCurb,Alive,Fair,Parrotia persica,Persian ironwood,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,8-001 149 STREET,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4098100,New York,40.79348361,-73.81756658,1034764.32088,228417.020578
08/30/2015,188652,312637,POINT (-73.79569284700983 40.76625797498447),4,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,33-040 170 STREET,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.76625798,-73.79569285,1040844.10268,218511.196229
09/07/2015,208358,106403,POINT (-73.97512585572916 40.78219435319824),24,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,408 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78219435,-73.97512586,991138.619741,224252.332385
09/07/2015,208383,106403,POINT (-73.97576833594975 40.78131208390528),27,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,380 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78131208,-73.97576834,990960.780858,223930.841886
09/02/2015,196208,206082,POINT (-73.97653346375523 40.612707358161906),28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2360 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61270736,-73.97653346,990765.340304,162503.072025
09/04/2015,203403,224304,POINT (-73.99583775208107 40.68468822693232),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,33 TOMPKINS PLACE,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3006700,New York,40.68468823,-73.99583775,985404.376616,188726.837491
08/28/2015,182768,223720,POINT (-73.97539854620393 40.677799820010556),19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,91 STERLING PLACE,11217,Brooklyn,306,3,Brooklyn,39,52,20,BK64,Prospect Heights,3016100,New York,40.67779982,-73.97539855,991073.782928,186218.122692
09/07/2015,208386,106403,POINT (-73.97588927961633 40.781199840107895),6,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,376 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78119984,-73.97588928,990927.297657,223889.938425
09/08/2015,209354,415127,POINT (-74.11557662796729 40.56276292401182),13,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,17 PRIMROSE PLACE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56276292,-74.11557663,952136.856865,144327.368547
08/31/2015,192710,206404,POINT (-73.99568441886363 40.61751236126229),2,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,7008 17 AVENUE,11204,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3026200,New York,40.61751236,-73.99568442,985448.108484,164252.817214
08/25/2015,173973,408881,POINT (-74.08187088337424 40.58133398678116),3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,390 PATTERSON AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5011201,New York,40.58133399,-74.08187088,961508.369947,151082.707071
08/29/2015,187779,506191,POINT (-73.88188673961002 40.870273459134495),11,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,354 EAST MOSHOLU PARKWAY SOUTH,10458,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2042500,New York,40.87027346,-73.88188674,1016916.88479,256363.816062
09/09/2015,211145,302066,POINT (-73.91396701991212 40.77521520587562),5,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,28-017 23 AVENUE,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4011500,New York,40.77521521,-73.91396702,1008078.37818,221720.31678
09/01/2015,194365,228895,POINT (-73.99104296950455 40.63978863826832),15,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,4302 12 AVENUE,11219,Brooklyn,312,3,Brooklyn,39,44,17,BK88,Borough Park,3022400,New York,40.63978864,-73.99104297,986735.855909,172368.757018
08/26/2015,178102,202234,POINT (-73.88972295833223 40.67798419625141),15,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,137 SCHENCK AVENUE,11207,Brooklyn,305,3,Brooklyn,37,55,18,BK82,East New York,3119800,New York,40.6779842,-73.88972296,1014837.79905,186303.591682
09/01/2015,195669,506690,POINT (-73.90319925776174 40.86986944988328),8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,2710 SEDGWICK AVENUE,10468,Bronx,208,2,Bronx,14,78,33,BX28,Van Cortlandt Village,2026701,New York,40.86986945,-73.90319926,1011022.59277,256209.388878
09/07/2015,208705,219291,POINT (-73.96596591618525 40.691759475358495),19,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,152 WILLOUGHBY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019500,New York,40.69175948,-73.96596592,993688.165167,191304.905826
09/08/2015,210758,305740,POINT (-73.81576155116808 40.724305153037264),4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,75-034 150 STREET,11367,Flushing,408,4,Queens,24,27,15,QN37,Kew Gardens Hills,4077907,New York,40.72430515,-73.81576155,1035317.12751,203214.146443
08/30/2015,188498,109048,POINT (-73.94869926789806 40.800771590619696),3,0,OnCurb,Alive,Fair,Tilia americana,American linden,None,None,NoDamage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,33 WEST 115 STREET,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1019000,New York,40.80077159,-73.94869927,998453.207146,231023.84148
09/10/2015,214136,230547,POINT (-73.96705360681547 40.639759984910164),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,372 WESTMINSTER ROAD,11218,Brooklyn,314,3,Brooklyn,40,44,17,BK42,Flatbush,3052600,New York,40.63975998,-73.96705361,993393.657554,172359.910251
08/24/2015,169920,337887,POINT (-73.86399244393019 40.57263530899557),3,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,359 BEACH 147 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4092200,New York,40.57263531,-73.86399244,1022034.3191,147932.268162
08/26/2015,176190,310283,POINT (-73.82932973935002 40.70607048892285),16,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,267 BREVOORT STREET,11415,Kew Gardens,409,4,Queens,29,27,15,QN60,Kew Gardens,4013600,New York,40.70607049,-73.82932974,1031569.25213,196563.096753
08/16/2015,149331,411693,POINT (-74.1975177851839 40.539396931307074),12,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,659 RATHBUN AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,New York,40.53939693,-74.19751779,929350.216415,135855.28641
08/15/2015,146024,211726,POINT (-73.91276055249539 40.6771015531025),2,0,OnCurb,Alive,Good,Fagus grandifolia,American beech,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,16 MARCONI PLACE,11233,Brooklyn,316,3,Brooklyn,41,55,25,BK79,Ocean Hill,3030100,New York,40.67710155,-73.91276055,1008448.13073,185974.815436
